application_id;Variable_1;Variable_2;Variable_4;Variable_7;Variable_8;customer_id;Variable_9;Variable_10;Variable_11;Variable_15;Variable_16;Variable_17;Variable_18;Variable_19;Variable_20;Variable_21;Variable_22;Variable_23;Variable_24;Variable_25;Variable_26;Variable_27;Variable_28;Variable_29;Variable_30;Variable_31;Variable_32;Variable_33;Variable_34;Variable_35;Variable_36;Variable_37;Variable_38;Variable_39;Variable_40;Variable_41;Variable_6_INT;Variable_12_INT;Variable_45_INT;Variable_13_INT;Variable_14_INT;due_date_YEAR;due_date_MONTH;due_date_DAY;first_status_day_date_YEAR;first_status_day_date_MONTH;first_status_day_date_DAY;paid_date_YEAR;paid_date_MONTH;paid_date_DAY;arrived_date_YEAR;arrived_date_MONTH;arrived_date_DAY;Variable_42_YEAR;Variable_42_MONTH;Variable_42_DAY;Variable_43_YEAR;Variable_43_MONTH;Variable_43_DAY;Variable_44_YEAR;Variable_44_MONTH;Variable_44_DAY;first_status_time_of_day_HOUR;first_status_time_of_day_MINUTE;first_status_time_of_day_SECOND;arrived_date_HOUR;arrived_date_MINUTE
76207;30;1;1;54.0;300;4348259;300;300;300;0.0;1.0;2.0;2.0;3.0;14834.296875;5000.0;7500.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32898.73980978261;7500.0;7500.0;0.0;0.0;75;0;2;2;2;2016;4;29;2016;3;19;2016;3;30;2016;3;19;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;14;10;42;14;10
76242;30;1;1;20.0;100;4348311;199;199;199;2.15284757118928;1.1641541038525962;0.3287269681742044;0.5753768844221105;0.42922948073701844;14834.296875;4333.276632302405;2296.8662576687116;0.14363484087102177;0.03768844221105527;0.02135678391959799;0.34003350083752093;1.8404522613065326;0.0;0.06448911222780569;0.0;0.0;0.0;0.0;0.0;0.08793969849246232;0.02554438860971524;32898.73980978261;5420.609965635739;3471.5018404907973;0.18425460636515914;0.0041876046901172526;31;4;2;-1;-1;2016;4;21;2016;3;19;2016;3;22;2016;3;19;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;17;50;44;17;50
76252;30;1;1;45.0;100;4332799;300;300;300;4.0;0.0;0.0;0.0;0.0;10307.0;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25784.0;5420.609965635739;3471.5018404907973;0.0;0.0;36;5;2;4;4;2016;5;23;2016;3;19;2016;3;24;2016;3;19;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;19;32;41;19;32
76254;30;1;1;28.0;0;3434780;100;100;100;2.0;26.0;0.0;0.0;0.0;19950.0;4333.276632302405;900.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35219.0;5420.609965635739;7970.0;0.0;0.0;55;4;2;10;10;2016;4;22;2016;3;19;2016;3;23;2016;3;19;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;19;40;23;19;40
76262;30;1;1;18.0;100;4348319;199;199;199;0.0;0.0;0.0;1.0;0.0;14834.296875;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32898.73980978261;5420.609965635739;3471.5018404907973;0.0;0.0;11;4;1;7;7;2016;4;21;2016;3;19;2016;3;22;2016;3;19;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;20;14;40;20;14
76345;30;1;1;20.0;0;4350741;100;100;100;0.0;0.0;0.0;0.0;0.0;14834.296875;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32898.73980978261;5420.609965635739;3471.5018404907973;0.0;0.0;48;4;1;11;11;2016;4;23;2016;3;20;2016;3;24;2016;3;20;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;12;39;25;12;39
76390;30;1;1;33.0;199;4350724;140;140;140;4.0;8.0;0.0;0.0;0.0;10000.0;4333.276632302405;1000.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10900.0;5420.609965635739;3610.0;0.0;0.0;21;4;2;7;7;2016;4;20;2016;3;20;2016;3;21;2016;3;20;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;15;49;8;15;49
76474;30;1;1;23.0;199;4350786;150;150;150;0.0;0.0;0.0;0.0;0.0;14834.296875;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32898.73980978261;5420.609965635739;3471.5018404907973;0.0;0.0;35;4;2;5;5;2016;4;28;2016;3;20;2016;3;29;2016;3;20;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;23;59;10;23;59
76486;30;1;1;27.0;0;4354906;100;100;100;0.0;0.0;0.0;0.0;0.0;14834.296875;4333.276632302405;2296.8662576687116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32898.73980978261;5420.609965635739;3471.5018404907973;0.0;0.0;12;4;2;11;11;2016;4;20;2016;3;21;2016;3;21;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;3;31;27;3;31
76528;30;2;1;25.0;199;3517229;199;199;199;2.15284757118928;1.1641541038525962;0.3287269681742044;0.5753768844221105;0.42922948073701844;14834.296875;4333.276632302405;2296.8662576687116;0.14363484087102177;0.03768844221105527;0.02135678391959799;0.34003350083752093;1.8404522613065326;0.0;0.06448911222780569;0.0;0.0;0.0;0.0;0.0;0.08793969849246232;0.02554438860971524;32898.73980978261;5420.609965635739;3471.5018404907973;0.18425460636515914;0.0041876046901172526;41;4;2;7;7;2016;4;20;2016;3;21;2016;3;21;2016;3;21;2013.8899082568807;6.339449541284404;14.63302752293578;2011.1418918918919;6.5608108108108105;15.547297297297296;2013.9850746268658;6.736318407960199;15.477611940298507;8;42;7;8;42
